2017495,LB,SWIFT MLD CORN BF BRISKET
2017525,LB,COOKS CORNED BEEF
2017709,LB,TX MARINATED FAJITAS BEEF
2017716,LB,TX MARINATED FAJITAS CHIC
2017747,LB,BRAINS
2017778,LB,HEART
2017792,LB,BEEF KIDNEY
2017853,LB,SLICED BEEF LIVER
2017884,LB,BEEF OX TAILS
2017945,LB,TONGUE
2017976,10 LB,HONEY COMB BEEF TRIPE
2017983,LB,BEEF TRIPE
2017990,LB,HONEYCOMB TRIPE
2018058,LB,BEEF BBQ SLICED BRISKET
2018065,LB,BEEF BBQ WHOLE BRISKET
2018072,LB,PORK RIBS ST.LOUIS STYLE
2026862,LB,VEAL ROUND
2026992,LB,VEAL SIRLOIN
2027142,LB,VEAL CUTTLETS
2027166,LB,VEAL PROVIMI SCALLOPINI
2027425,LB,VEAL BONELESS STEW
2027555,LB,CALF LIVER
2029115,LB,SUPERIOR COMBO PACK LAMB
2029160,LB,LAMB ARM ROAST
2029184,LB,LAMB ARM CHOPS
2029221,LB,LAMB CHUCK SHLDR CHOPS
2029283,LB,LAMB SHOULDER ROAST
2029351,LB,SUPERIOR LAMB BLADE CHOP
2029368,LB,SUPERIOR LAMB ARM CHOP
2029375,LB,WHOLE LAMB SHOULDER
2029382,LB,LAMB CHUCK CHOPS
2029399,LB,NW ZEAL LAMB SHLDR CHOPS
2029405,LB,SUPERIOR LAMB NECK STEW
2029481,LB,LAMB RIB CHOPS
2029511,LB,SUPERIOR RIB CHOP
2029559,LB,LAMB LOIN CHOPS
2029566,LB,LAMB T BONES
2029573,LB,LAMB T-BONE NEW ZEALAND
2029627,LB,SUPERIOR LOIN CHOP
2029641,LB,LAMB LEGS
2029733,LB,LAMB LEG BONELESS
2029801,LB,LAMB LEG CENTER SLICE
2029849,LB,SUPERIOR BNLS SIRLOIN
2029948,LB,LAMB LEG NEW ZEALAND
2029955,LB,SUPERIOR SIMI BNLS LEG
2029993,LB,LAMB PATTIES
2030012,LB,GROUND LAMB
2030050,LB,LAMB RIBLETS
2030104,LB,LAMB SHANK
2030159,LB,LAMB STEW BONELESS
2030166,LB,LAMB STEW
2030180,LB,SUPERIOR FORE SHANK LAMB
2030197,LB,SUPERIOR HIND SHANK LAMB
2030203,LB,SUPERIOR LAMB BREAST
2030241,LB,LAMB KIDNEY
2031668,LB,PORK SKIN FRESH
2031682,LB,FRESH PICNICS
2031729,LB,FRESH PICNICS HALVES
2031743,LB,FRESH PICNICS CENTER SLC
2031828,LB,PORK BUTT 2-PK
2031842,LB,PORK BUTT ROAST
2031859,LB,PORK BUTT ROAST BONELESS
2031866,LB,PORK STEAK
2031873,LB,PORK STEAK VALUE PACK
2032191,LB,WHOLE PORK LOIN
2032269,LB,PORK LOIN CENTER WHL BNLS
2032344,LB,PORK CHOPS QRT LOIN ASST
2032733,LB,CENTER CUT RIB ROAST
2032757,LB,COUNTRY STYLE PORK RIBS
2032764,LB,COUNTRY RIBS VALUE PACK
2032788,LB,COUNTRY STYLE RIBS BNLS
2032818,LB,WESTERN COUNTRYPORK RIBS
2032825,LB,DANISH PORK RIBS
2032832,LB,PORK RIB END ROAST
2032856,LB,PORK CHOPS RIB END
2032863,LB,BNLS RIB END PORK ROAST
2032979,LB,CENTER CUT RIB CHOPS
2032986,LB,PORK CHOPS RIB THICK CNTR
2033105,LB,PORK CHOPS BNL BRKFST CUT
2033112,LB,BNLS PORK CHOP TENDERIZED
2033167,LB,BREAKFAST PORK CHOPS
2033228,LB,PORK CHOPS LOIN CENTERS
2033235,LB,PORK CHOPS LOIN THICK CUT
2033259,LB,BONELESS PORK CHOPS
2033266,LB,PORK LOIN ROAST BNLS
2033273,LB,BNLS PORK CHOPS BUTTERFLY
2033280,LB,PORK LOIN ENDS
2033389,LB,SIRLOIN PORK CHOPS
2033587,LB,PORK TENDERS
2033655,LB,HORMEL PORK TEND TERIYAKI
2033662,LB,HORMEL PORK TEND PEPRCORN
2033846,LB,DUBQ PORK ROAST MESQUITE
2033877,LB,FRESH HAM WHOLE
2033921,LB,FRESH HAM BUTT HALF
2033969,LB,FRESH HAM SHANK HALF
2034041,LB,FRESH HAM CENTER SLICES
2034331,LB,GROUND PORK
2034423,LB,GERLANDS FRESH SAUSAGE
2034492,LB,LA STYLE BOUDAIN HOT
2034607,LB,FRESH ITALIAN SAUSAGE
2034614,LB,FRESH ITALIAN SAUSAGE HOT
2034621,LB,HF LT/MILD ITAL SAUSAGE
2034638,LB,HILLSHIRE ITALIAN SAUSAGE
2034645,LB,HILLSHIRE ITALIAN SAUSAGE
2034652,LB,HILLSHIRE FRESH BRATWURST
2034669,LB,HILLSHIRE BRATWURST SAUS
2034713,LB,CHINESE RIBS
2034720,LB,SMALL PORK SPARERIBS
2034737,LB,PORK SPARERIB MED 2PK
2034744,LB,PORK SPARERIBS MED
2034768,LB,DANISH BABY SPARERIBS
2034782,LB,BABY BACK PORK SPARERIBS
2034812,LB,PORK STIR FRY
2034843,LB,FRESH PORK NECK BONES
2034904,LB,PORK CUTLETS
2034928,LB,TENDERIZED PORK STEAKS
2034959,LB,BONELESS PORK STEW MEAT
2034980,LB,PORK EARS
2035086,LB,FRESH PORK FEET
2035116,LB,FRESH PORK HOCKS
2035130,LB,FRESH PORK TAILS
2035192,LB,JB SMOKED SALT JOWLS
2035208,LB,SALT PORK VACUM PACKAGE
2035215,LB,B.RIBBON SALT PORK
2035246,LB,SALT JOWLS
2035376,LB,PORK FAT
2035406,LB,MAC HOT PORK CRACK
2035413,LB,MAC HOT PORK CRACK
2035451,LB,PORK MAWS
2035475,LB,FRESH PORK BRAINS
2035512,LB,FRESH PORK LIVER
2035697,LB,SMOKED PICNIC CRY-O-VAC
2035758,LB,SMOKED PICNIC HALVES
2035895,LB,SMOKED HOCKS
2035901,LB,SMOKED HOCKS
2035987,LB,BRYAN CENTER HALF HAM
2036014,LB,HORMEL SMOKED PORK LOINS
2036045,LB,BRYAN SMOKED PORK CHOPS
2036052,LB,MORRELL SMK PORK CHOPS
2036311,LB,MORRELL SMOKED PORK CHOPS
2036588,LB,BNLS BBQ BRISKET COOKED
2036595,LB,J & B CANADIAN BACON
2036687,LB,SMOKED HAM WHOLE
2036694,LB,DRY CURE SMOKED HAM
2036816,LB,BONELESS HAM CUBES
2036892,LB,SMOKED HAM BUTT HALF
2037011,LB,SMOKED HAM BUTT PORTION
2037097,LB,J & B PEPP SMKD TENDERS
2037158,LB,SMOKED HAM SHANK HALF
2037271,LB,SMOKED HAM SHANK PORTION
2037417,LB,SMOKED HAM CENTER ROAST
2037431,LB,SMOKED HAM CENTER SLICES
2037448,1-2LB,S/H HNY TURKEY HAM HALF
2037455,LB,SUNDAY HOUSE TURKEY HAM
2037462,LB,BAR-S IRREG HAM SLICES
2037479,LB,SELECTO SLICED HAM
2037486,7-9LB,H/F HONEY SPIRAL HLF HAM
2037493,LB,HF B-SUGAR HAM SHANK HALF
2037509,LB,HF B-SUGAR SPIRAL BUTT HF
2037516,LB,HF SPIRAL HF HAM SHANK
2037523,LB,HF SPIRAL BUTT HALF HAM
2037561,LB,COOKS SHANK SMOKED HAM
2037578,LB,COOKS SMOKED HAM BUTT
2037585,LB,COOKS CENTER HAM SLICE
2037608,LB,COOKS SPIRAL SLICED HAM
2037615,LB,COOKS SPIRAL HAM HALF
2037639,LB,HONEY GLAZE HAM WHOLE
2037646,LB,HONEY GLAZE HAM HALF
2038285,LB,THC TURKEY HAM
2038292,LB,TEXAS HILL CNTRY TURKEY
2038315,LB,SUN HOUSE TURKEY HAM
2038353,LB,L.RICH TURKEY HAM
2038360,LB,TAV BONELESS TURKEY HAM
2038384,LB,JENN TURKEY HAM HALF
2038391,LB,JENNIE-O TURKEY HAM
2038407,LB,JENNIE-O HONEY CURED HAM
2038476,LB,HORMEL CURE MASTER HAM
2038483,LB,HORMEL 97 SLICED TURKEY
2038490,LB,HORMEL CURE 81 8-9# HAM
2038513,LB,HORMEL CURE 81 MINI HALF
2038537,LB,HORMEL CURE 81 HAM HALF
2038551,LB,HORMEL CURE 81 MINI WHOLE
2038568,LB,BAR-S WHOLE HAMS BONELESS
2038612,LB,BRYAN HONEY GLAZED HAM
2038629,LB,BRYAN SPIRAL SLICED HAM
2038636,LB,BRYAN SPIRAL SLICED HALF
2038643,LB,BRYAN CENTER HALF HAM
2038650,LB,BRYAN CENTER WHOLE HAM
2038667,LB,RATH HAM HALF BONELESS
2038674,LB,RATH EX LEAN BNLS HAM
2038681,LB,RATH HAM WHOLE BONELESS
2038698,LB,DUBQ LEAN WHOLE HAM BNLS
2038704,LB,DUBQ HAM HALF BONELESS
2038728,LB,DUBQ MINI HAM
2038735,LB,DECKER RANCH HALF HAM
2038742,LB,DECKER COOKED BNLS HAM
2038759,LB,DECKER PREMIUM BNLS HAM
2038766,LB,DECKER PREMIUM HALF HAM
2038773,LB,FIELD WHOLE MINI HAM
2038780,LB,FIELD WHOLE HAM BONELESS
2038797,LB,FIELD HALF HAM BONELESS
2038803,LB,FIELD BAKED HAM BONELESS
2038810,LB,FIELD BNLS PORK SHOULDER
2038827,LB,ROEGELEIN BONELESS HAM
2038834,LB,TAV BONELESS HAM 95%
2038964,LB,GERLANDS SLCD SLAB BACON
2038971,LB,DQ BULK SLC SLAB BACON
2038988,LB,LIT'L PIG TRAY PK BACON
2038995,LB,SLICED BACON BULK #1
2039251,10 LB,TAV MRKT BULK BACON
2039558,LB,J-B SMOKED PORK BONE
2039565,LB,JB SMOKED PORK SQUARES
2039572,LB,JB SMOKED JOWLS VALUE PK
2039800,LB,FIELD RED FRANKS
2039817,LB,FIELD HOT RED FRANKS
2042923,,lululemon Velocity Gym Bag BLK/WHT
2043852,LB,PARADE MONT/JACK W/PEPPER
2050102,LB,PO COLBY LONGHORN CHEESE
2050140,LB,PO JALAPENO LOAF
2050164,LB,PO BLCK WAX AGED CHEDDAR
2051017,LB,KG CHEESE AMERICAN WHITE
2051048,LB,KG CHEESE AMERICAN YELLW
2051055,5 lb,KG WHOLE PC AMERICAN YELL
2051062,5 lb,KG WHL PC AMERICAN WHITE
2051079,LB,KG CHEESE BABY SWISS
2051130,LB,KG CHEESE COLBY LONGHORN
2051161,LB,KG CHEESE PROVOLONE
2051192,LB,KG CHEESE SWISS
2051208,LB,LORRAINE SWISS CHEESE
2051222,LB,LOST CREEK MUENSTER
2051277,LB,GARLIC HERB FETA CHK
2051802,9.37#,BURNS COFFEE BREAK SHPP
2052519,LB,GOUDA CW
2052526,LB,GOUDA SMOKED
2052533,LB,EDAM CW
2052540,LB,DAN C&W FONTINA
2052557,16 oz,DI ASIAGO WEDGE
2052571,LB,DIG PARMESAN WEDGE
2052755,LB,PO WISCONSIN BLOCK CHEDD
2052762,LB,PO SPLIT LONGHORN
2053004,LB,DELI DEPT
2053011,EACH,DELI DEPT
2053530,LB,DIG ROMANO WEDGE
2053905,LB,AL CHEESE MUENSTER
2053912,LB,AL CHEESE CHEDDAR
2053929,LB,AL CHEESE SWISS
2053936,LB,AL CHEESE AMERICAN
2053943,LB,AL CHEESE HOT PEPPER
2054230,5 lb,SWISS GRUYERE BULK
2054247,8 LB,SWISS EMMENTHALER RINDLES
2054254,LB,GERMAN BUTTER CHEESE CW
2054261,LB,SWISS EMMENTHALER C&W
2054278,LB,GRA C&W GRUYERE
2054285,LB,HOF C&W CHEES N BACN CHNK
2054612,LB,HOF C&W CHEES/SALAMI CHNK
2054636,LB,HOF C&W HOT PEPPER CHUNK
2054650,LB,HOF C&W SMOKEY SHARP
2054698,LB,HOF C&W SUPER SHARP
2054711,LB,HOF C&W SWISS/RYE CHUNK
2054780,LB,PO SHREDDED CHEDDAR
2055107,LB,NOR C&W JARLSBURG
2055145,LB,TIL C&W MED CHDDAR STICK
2055169,LB,TIL C&W PEPPER JACK STICK
2055305,LB,BRIE CANADIAN 1KG
2055312,LB,BRIE CANADIAN 2KG
2055350,LB,BRIE FRENCH 1KG
2055367,LB,BRIE FRENCH 2KG
2055428,LB,BABY SWISS C&W
2056104,LB,BREWSTER SWISS CUBES
2056111,LB,BREWSTER FRMRS MINI WHEEL
2056128,LB,BREWSTER HOT PEPPER CUBES
2056135,LB,BREWSTER CLBY JACK CUBES
2056142,LB,BREWSTER COLBY CUBES
2056159,LB,BREWTER CHDDR MINI WHEEL
2056166,LB,BRWSTR MONT JACK MINI WHL
2056173,LB,BRWSTR LACEY BABY WHEEL
2056180,LB,BREWSTER CHEDDAR CUBES
2056197,LB,BREWSTER MUENSTER CUBES
2056203,LB,BREWSTER SMOKED CHEDDAR
2056227,LB,BREWSTER SMKD SWSS & CHED
2056609,LB,BREWSTER MUENSTER
2056616,LB,BREWSTER MOZZARELLA
2057002,LB,BREWSTER CLBY JACK WHEEL
2057019,LB,BREWSTER COLBY WHEEL
2057033,LB,BREWSTER JALAPENO JACK
2058009,LB,BREWSTER MOZZARELLA C&W
2058016,LB,BREWSTER MUENSTER C&W
2058023,LB,BREWSTER FARMERS C&W
2058030,LB,BREWSTER COLBY JACK C&W
2058047,LB,BREWSTER CHEDDAR SHARP
2058054,LB,BREWSTER BRICK C&W
2058061,LB,BREWSTER COLBY C&W
2058078,LB,BRESTER JALP JACK C&W
2058085,LB,BREWSTER SWISS C&W
2058108,16 oz,BREWSTER SL JALAPENO JACK
2058122,16 oz,BREWSTER SLICED COLBY
2058146,16 oz,BREWSTER SLICED CHEDDAR
2060002,LB,SEAFOOD DEPT
2060019,LB,FRESH WHOLE FISH
2060040,16 oz,FLOUNDER
2060064,LB,GROUPER FILLETS
2060071,LB,GULF SNAPPER
2060125,LB,RAINBOW TROUT BONELESS
2060132,LB,"REDFISH,WHOLE"
2060156,LB,SALMON BABY COHO
2060163,LB,SALMON KING 4-6 LB
2060170,LB,SALMON NORWEGIAN 6-9 LB
2060187,LB,SALMON SILVER WHOLE
2060200,LB,SALMON STEAKS
2060217,LB,SALMON FILLETS
2060224,LB,SPECKLED TROUT
2060255,LB,GOLDEN TROUT
2060354,LB,FRESH FILLETS
2060361,LB,BOSTON SCROD COD
2060378,LB,FRESH TILAPIA FILLETS
2060385,LB,STRAWBERRY GROUPER FILET
2060392,LB,GROUPER FILLET
2060408,LB,GULF SNAPPER FILLET
2060446,LB,HADDOCK
2060453,LB,HALIBUT-FILLETS
2060521,LB,MONKFISH
2060552,LB,OCEAN PERCH
2060590,LB,BLUEFISH FILLETS POLLOCK
2060637,LB,WEST COAST SNAPPER
2060651,LB,SHARK FILLETS BNLS
2060699,LB,FLOUNDER FILLETS 4/6 OZ
2060705,LB,SOLE 4/6 OZ
2060736,LB,TUNA LOIN
2060743,LB,ATLANTIC WHITEFISH
2060781,LB,FRESH SHELLFISH
2060798,LB,CHERRYSTONE CLAMS
2060804,LB,LITTLENECK CLAMS
2060842,LB,FRESH MUSSEL MEAT
2060859,LB,CULTURED RETAIL MUSSELS
2060965,LB,BAY SCALLOPS 80/120
2060972,LB,SEA SCALLOPS 20/30
2061412,LB,FLOUNDER FILLETS FROZEN
2061665,LB,TROUT FILLETS FROZEN
2061733,LB,FRESH FISH FLOUNDER
2061917,LB,FRESH PINK SALMON
2061955,LB,SALMON STEAKS
2062228,LB,WHOLE CATFISH 16/28
2062259,LB,CATFISH FILLETS
2062266,LB,CATFISH NUGGETS
2062327,LB,MARINATED CATFISH FILLET
2062334,LB,LEMON PEP CATFISH FILLET
2062341,LB,GARLIC BTR CATFISH FILLET
2062389,LB,BREADED CATFISH NUGGETS
2063027,LB,MAHI MAHI FRESH FILLETS
2063096,LB,OCTOPUS
2063126,LB,ORANGE ROUGHY CHEM FREE
2063133,LB,OREO DORY
2063140,LB,PERCH FILLETS
2063157,LB,POLLOCK FILLETS
2063218,LB,SQUID CLEANED
2063225,LB,HALIBUT STEAKS
2063232,LB,MALIBAR SNAPPER FILLETS
2063270,LB,SWORDFISH STEAKS
2063294,LB,H&G WHITING
2063300,LB,WHITING FILLETS
2063348,LB,KING CRAB LEGS U/20
2063355,LB,SNOW CRAB CLUSTERS
2063362,LB,CRAB CLAWS MEDIUM
2063386,LB,CRAWFISH
2063393,16 oz,COOKED CRAWFISH MEAT
2063409,LB,FROG LEGS 4/6 CT
2063423,LB,LBSTR TAIL WM WTR 8/12OZ
2063447,LB,SEA STIX
2063508,LB,STUFFED CRAB 4 OZ
2063720,LB,SEA TROUT FILLET
2063744,LB,CATFISH NUGGETS
2063751,10 LB,CATFISH NUGGETS
2063836,LB,TUNA STEAK CRY-O
2063843,LB,SHARK STEAK CRY-O
2063850,LB,SALMON STEAK CRY-O
2063874,LB,CKD SALAD SHRMP 300/500CT
2063881,LB,COLOSSAL FR WTR SHRMP 6/8
2063898,LB,LARGE P&D COOKED SHRIMP
2063904,LB,PEEL/EAT CKD SHRIMP 36/40
2063911,LB,CKD SHRMP MD SHL/ON 50/70
2063928,LB,WHITE SHRIMP 16/20
2063935,LB,WHITE SHRIMP 26/30
2063942,LB,WHITE SHRIMP 36/40
2063959,LB,WHITE SHRIMP LRGE 21/25
2063966,LB,WHITE SHRIMP 51/60
2063973,LB,TX FARM RAISED SHRMP31/35
2064048,LB,KANIMI CRAB CAKES RW
2064062,LB,SCHOONER SHRMP CRUNCHIES
2064079,LB,SCHOONER BRD FISH STICKS
2064086,LB,BULK SCH FISH
2064154,LB,LIVE LOBSTER 1-1.25
2064161,LB,LIVE LOBSTER 1.25-1.50
2064178,LB,LIVE LOBSTER 2LB UP
2064208,32 oz,JOHNNY'S OYSTERS
2064307,3 oz,STUFFED CRAB
2064321,2.5 Z,WINSOR BAY STUFFED CLAMS
2064406,LB,CELLO HADDOCK FILLETS FZ
2064567,LB,CATFISH NUGGETS
2064703,LB,OCN GALLY POPCORN SHRIMP
2064765,LB,DELTA PRIDE FTFSH FILLET
2065007,LB,SEAFOOD
2065014,LB,SEAFOOD
2065908,LB,FRESH WHITE SHRIMP
2065991,LB,COOKED SHRIMP 51/60
2066004,LB,SHRIMP 16/22
2066011,LB,WHITE SHRIMP 25/35
2066028,LB,SHRIMP 31/40
2066035,LB,WHITE SHRIMP
2066042,LB,CAPE CAPENSIS FILLETS
2066059,LB,WEST COAST FLNDER FILLETS
2066066,LB,LRGE OREO DORY FILLETS
2066073,LB,SHARK STEAKS
2066080,LB,SWORDFISH STEAKS SASHIMI
2066097,LB,MAHI FILLETS
2066103,LB,HALIBUT STEAKS
2066110,LB,SCARLET SNAPPER FILLETS
2066127,LB,ORANGE ROUGHY CHEM FREE
2066134,LB,SEA BASS STEAKS
2066141,LB,IMIT CRABMEAT
2066158,LB,SNOW CRAB CLUSTERS
2066165,LB,COD FILLET
2066172,LB,NILE PERCH FILLETS
2066189,LB,SMOKED WHITEFISH CHUBS
2066196,LB,LOX BITS
2066219,LB,FRESH CATFISH NUGGETS
2066226,LB,FRSH DRESS WHITE CATFISH
2066233,LB,FRESH CATFISH FILLETS
2066240,LB,SALMON STEAKS
2066257,LB,ATLANTIC SALMON FILLETS
2066264,LB,ATLANTIC OCEAN PERCH FLL
2066271,LB,TUNA LOINS ALBACORE
2066288,LB,ROCKFISH FILLETS
2066295,LB,PACIFIC SOLE FILLETS
2066301,LB,OCEAN WHITEFISH FILLETS
2066318,LB,FRESH SHARK LOINS
2066325,LB,PACIFIC TRUE COD FILLETS
2066370,LB,WHOLE STRIPE BASS
2066387,LB,FRSH WHL ATLANTIC SALMON
2066394,LB,WHOLE GOLDEN TROUT
2066400,LB,DRESS RAINBOW TROUT
2066417,LB,WHOLE GULF FLOUNDER
2066424,LB,WHOLE LANE RED SNAPPER
2066431,LB,WHOLE SHEEPHEAD
2066448,LB,DRESSED GROUPER
